track_id	track_name	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	playlist_genre	playlist_subgenre	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms
4s9daMgGFI0uvCIygEnkU8	Alma	Javiera Mena	31	4C3iEuPGaKx70a24kTEZmA	Espejo	4/27/2018	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.73	0.605	9	-6.213	0	0.0292	0.0497	2.01E-05	0.329	0.519	167.994	226133
09Y1WTdCYfvdJegsPte1A2	Los Olores de Tu Alma	Javiera Mena	0	3BEtvyK449N9l2NiXsjSmq	Otra Era	10/28/2014	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.658	0.901	5	-4.899	1	0.0316	0.00563	0.00565	0.138	0.393	127.011	300582
0PZVhSVqZz9kyTHjPaMRtU	Escalera	Javiera Mena	27	4C3iEuPGaKx70a24kTEZmA	Espejo	4/27/2018	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.647	0.596	1	-6.991	0	0.038	0.0168	0.801	0.132	0.173	125.038	238840
4OIUiGAPgvkfMpR0MDaaTi	Aire	Javiera Mena	26	4C3iEuPGaKx70a24kTEZmA	Espejo	4/27/2018	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.65	0.812	0	-4.355	0	0.0296	0.404	6.00E-04	0.424	0.521	113.999	227600
6z23ntQL96zhacGOqQO87c	Cerca	Javiera Mena	26	4C3iEuPGaKx70a24kTEZmA	Espejo	4/27/2018	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.385	0.643	7	-6.905	1	0.0401	0.223	5.19E-06	0.26	0.13	79.508	224040
2qJn3uK8F2OQ7PyKGDk7AM	Noche	Javiera Mena	26	4C3iEuPGaKx70a24kTEZmA	Espejo	4/27/2018	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.518	0.837	4	-4.08	0	0.0374	0.0025	5.02E-05	0.346	0.306	193.964	239960
2sZG75vxCe2L2ReZPz48kj	Primera Estrella	Javiera Mena	0	6jzhhYnjQP04TPEBVoxM1f	Mena	9/1/2010	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.807	0.68	2	-7.226	1	0.0353	0.0358	1.94E-04	0.0834	0.84	113.977	248960
49ET87ppwodJiY7TVafBDx	Esquemas Juveniles	Javiera Mena	0	0xwdGnc7p7WOlIeQLU5mIw	Esquemas Juveniles	10/5/2006	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.533	0.461	7	-11.589	1	0.024	0.705	0.796	0.0926	0.573	83.573	214254
4m7NFWPPmR5Lk2F0KLDKUL	Quédate un Ratito Más	Javiera Mena	0	3BEtvyK449N9l2NiXsjSmq	Otra Era	10/28/2014	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.61	0.628	1	-5.643	1	0.032	0.358	2.04E-04	0.103	0.535	80.012	220499
0QRSW7kFbDloM7ksDqWMjM	Al Siguiente Nivel	Javiera Mena	0	0xwdGnc7p7WOlIeQLU5mIw	Esquemas Juveniles	10/5/2006	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.454	0.653	1	-7.016	1	0.0347	8.48E-05	0.00206	0.129	0.505	167.977	244374
5Kfa5hAXdQ6YoK0eSJmuaB	Acá Entera	Javiera Mena	0	6jzhhYnjQP04TPEBVoxM1f	Mena	9/1/2010	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.338	0.921	1	-5.859	1	0.037	0.0133	0.163	0.0851	0.506	120.025	209773
5HOu1kvCt19iZsfO6VSalZ	Todas Aquí	Javiera Mena	26	4C3iEuPGaKx70a24kTEZmA	Espejo	4/27/2018	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.674	0.714	9	-5.089	1	0.0254	0.0141	7.35E-05	0.0484	0.524	93.987	220693
57Xc3ZPLp3TPMxzUCOSmSc	Como Siempre Soñé	Javiera Mena	0	0xwdGnc7p7WOlIeQLU5mIw	Esquemas Juveniles	10/5/2006	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.676	0.803	0	-9.733	1	0.035	0.178	0.00194	0.199	0.374	122.002	290481
1udmmE0jgD8xLIDW3Bb7Y5	La Carretera	Javiera Mena	0	3BEtvyK449N9l2NiXsjSmq	Otra Era	10/28/2014	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.648	0.971	1	-4.052	0	0.0419	0.016	8.74E-04	0.153	0.97	131.973	289151
2WlhuSMAqGiuApjY0XU5WG	Cuando Hablamos	Javiera Mena	0	0xwdGnc7p7WOlIeQLU5mIw	Esquemas Juveniles	10/5/2006	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.55	0.842	0	-8.434	0	0.0279	0.00723	0.0476	0.106	0.852	104.014	267801
2Bt71zKOpBZWPA5vhrc0E8	Pide	Javiera Mena	0	3BEtvyK449N9l2NiXsjSmq	Otra Era	10/28/2014	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.637	0.758	6	-4.869	0	0.0339	0.0927	0.00209	0.106	0.547	164.012	207965
2y2sEBR4Jby9NYkh8Sqp89	Cuando no la esperas	Javiera Mena	25	4C3iEuPGaKx70a24kTEZmA	Espejo	4/27/2018	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.422	0.231	0	-11.615	1	0.0355	0.662	8.96E-06	0.0976	0.183	139.238	238253
4Qz67YCR3wSW6xf15x45aA	No Te Cuesta Nada	Javiera Mena	0	6jzhhYnjQP04TPEBVoxM1f	Mena	9/1/2010	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.548	0.59	6	-7.95	1	0.0293	0.195	0	0.0895	0.243	144.035	243253
38rSSynmRf2kxslXKS50u8	"Un Audífono Tú, un Audífono Yo"	Javiera Mena	0	6jzhhYnjQP04TPEBVoxM1f	Mena	9/1/2010	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.609	0.542	7	-8.915	1	0.0296	0.661	0.0133	0.112	0.336	138.027	192613
6tDZTggJtaF6nwAmvmABEw	I.O.A.	Javiera Mena	19	7JLeOEoeKYVKAOa4uK8G3N	Pelo Music Quince Años - Colección Pop Singles	12/2/2016	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.879	0.516	2	-9.767	1	0.031	0.0217	5.54E-04	0.166	0.933	94.025	149253
0dtSNgQP0hY5Ar5XvJ6WMv	Amiga	Pol Del Sur	23	6cqp8AL5J1zyYAEgSTurYe	Efectos Espaciales	5/10/2008	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.779	0.571	7	-6.847	1	0.0286	0.182	0.00345	0.0978	0.463	120.003	274200
0uQN3WSDQIRXHlAe7odEri	Ahondar en Ti	Javiera Mena	0	6jzhhYnjQP04TPEBVoxM1f	Mena	9/1/2010	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.746	0.615	9	-6.325	0	0.0283	0.208	0.0107	0.0752	0.8	93.003	200520
5mwDZftg2j8k0fKZGbZjVc	Está en Tus Manos	Javiera Mena	0	0xwdGnc7p7WOlIeQLU5mIw	Esquemas Juveniles	10/5/2006	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.385	0.203	4	-12.111	0	0.0358	0.94	0.022	0.071	0.0698	147.179	377747
67LgNrbDlweZBZ8EtIpHgu	"Culebra, Columna y Estatua"	El Último Vecino	33	6GNXNgpYeF3X2SYhOP9qby	Tu Casa Nueva	12/4/2014	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.426	0.828	5	-8.889	0	0.0364	1.13E-04	0.0756	0.12	0.333	169.992	282401
3BASVV5qZWarRhl9IhAiA7	Vivir	Gepe	31	66dvunbgSWOguy0ZJV653Z	Estilo Libre	8/10/2015	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.54	0.783	1	-6.927	0	0.0431	0.0657	3.06E-05	0.225	0.311	122.967	253175
5JtCyvuNSFF7p5y5rC0LLp	Casan (No Puedo Bloquear Lo Que Quiero Dar)	Javiera Mena	0	0xwdGnc7p7WOlIeQLU5mIw	Esquemas Juveniles	10/5/2006	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.676	0.356	11	-11.41	1	0.0421	0.399	0.138	0.114	0.692	147.052	270681
20KUYM6olLYPmbzLaGHfyD	Nada	Ruzzi	0	4wPCaVIGzYvbEGoGKx2XKT	Nada	6/16/2017	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.588	0.57	1	-8.018	0	0.026	0.462	0.356	0.114	0.639	114.951	209565
2iK285C3qHKjlVd2sstkTT	Ausencia	Javiera Mena	0	0KYFOzLNt4xIt62uBp31fd	Después de Vivir un Siglo	11/10/2017	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.651	0.876	7	-7.275	1	0.0295	0.00107	0.00248	0.271	0.877	110.011	248840
4QVklFvCXMu4rLEGHJ46Ua	Ya No Quieras Comprenderlo Todo	Javiera Mena	18	5ScEO8D1fYF0pMlepcWLt0	Varias Artistas - Se Puede	1/1/2011	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.783	0.373	1	-10.503	1	0.0332	0.477	0	0.0794	0.483	127.522	244946
6bH8JA6yLDH5gAbSBKTvlh	La Risa Lenta	Javiera Mena	0	0LCoeal6qkFNiXcaEnr9Xy	Primeras Composiciones 2000-2003	9/20/2013	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.435	0.405	9	-16.239	1	0.0798	0.92	0.618	0.105	0.0551	75.041	257254
5XMQVjropZM9sjmxCo2UnR	Necesito Cambiar	Dapuntobeat	17	6x2f8JPmCC6sAvKNg6F3ua	Necesito Cambiar	4/24/2014	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.696	0.692	9	-9.193	0	0.0354	0.00459	0.18	0.156	0.897	133.973	216293
257netJMcq74uicLY08DNB	Novias	El Guincho	28	4yXMaAnwTZlKekLCULIIMn	Novias	3/12/2012	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.819	0.663	1	-7.436	0	0.032	0.209	0.00501	0.109	0.847	140.024	206686
56BUKn55eYo6V5gqzSgmAX	La Vida No Es Eterna	Javiera Mena	5	6SXS46MnPESjgIn1qplKrG	Nos Vamos Juntos - Un Tributo A Las Canciones De Caifanes Y Jaguares	1/1/2011	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.658	0.854	0	-6.972	0	0.0439	3.48E-04	0.261	0.112	0.831	122.977	273995
43XPrpHjKSkCgVQgerQkvn	Nubes de Fuego	LOS PILOTOS	18	2TKmhMhfg8oz24ImydY8h0	Alianza Atlántica	3/16/2018	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.495	0.752	7	-7.853	1	0.0284	0.103	0.197	0.0765	0.443	127.003	282950
3WRQUvzRvBDr4AxMWhXc5E	Sunset Lover	Petit Biscuit	72	6se6q5nk4VCVbWWnZcguCc	Presence	11/10/2017	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.785	0.525	6	-7.556	1	0.042	0.669	0.439	0.114	0.251	90.853	238907
500mvzh7TRZ0YdnVeHhj8b	Light It Up - Remix	Major Lazer	68	4pCLlUxlKj3pNVdBtFyhrU	Peace Is The Mission (Extended)	11/27/2015	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.747	0.877	9	-3.782	0	0.0664	0.0375	8.33E-04	0.233	0.752	107.991	166138
3FWPoYBDserKdzcattMFGa	Roses	The Chainsmokers	63	5uJqpJth89JzqPFt6vEzwF	Bouquet	10/23/2015	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.718	0.808	4	-7.652	1	0.0473	0.0299	0.00414	0.225	0.309	100.033	225813
7crMiinWx373rNBZBaVske	Closer	The Chainsmokers	62	22rp3PnM3q2mtTI0OGCzpq	Collage EP	11/4/2016	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.736	0.541	8	-5.597	1	0.0297	0.415	0	0.11	0.662	94.962	245507
6Fba9RZtC6vTY814JToDtP	Jump	Van Halen	56	7ndqT6LH9o6YQ5uA7aT0St	Best of Volume 1	9/24/1996	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.547	0.822	0	-7.201	1	0.0292	0.0745	0.00943	0.0645	0.774	130.138	239560
2E01JGJGMa5gW1PmqAWYXG	Overtime	Cash Cash	51	5lLQIsKacRMQwp4tfrocjh	Overtime EP	10/29/2013	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.55	0.875	11	-0.755	0	0.3	0.0665	0	0.658	0.291	113.707	246447
0g5EKLgdKvNlln7TNqBByK	Middle	DJ Snake	76	02sEJTj1sye1JaqxqpcSCp	Encore	8/5/2016	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.583	0.695	9	-5.336	1	0.0423	0.0141	0	0.0527	0.224	104.879	220573
1I8tHoNBFTuoJAlh4hfVVE	Firestone (feat. Conrad Sewell)	Kygo	77	0uMIzWh1uEpHEBell4rlF8	Cloud Nine	5/13/2016	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.486	0.652	11	-7.226	0	0.052	0.408	6.63E-05	0.077	0.391	113.055	273684
6mDTcLsheIzu5tvaF25kl4	It Ain't Me	Kygo	9	2sPYPyDFwgi1jrRTGhoxq2	Stargazing - EP	9/21/2017	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.607	0.536	0	-6.735	1	0.0927	0.113	0	0.0812	0.461	100.027	220773
2KHGTpNTXeD9Z9GjaKTwAV	First Time	Kygo	56	2sPYPyDFwgi1jrRTGhoxq2	Stargazing - EP	9/21/2017	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.551	0.59	0	-7.309	0	0.209	0.225	0	0.102	0.674	180.101	194333
1ZXffPGPbWP81GL6J4c6jD	The Summer Is Magic (Remix Edit)	Fuff	32	0dz5UfbKuai0COepiy7WsJ	The Summer Is Magic (Remix Edit)	12/22/2017	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.71	0.869	10	-4.881	1	0.0357	0.216	0.143	0.0983	0.59	125.991	163929
3PTao61OJ8S09gxWLsXT6e	Set Me Free	Diplo	34	6uWykTsVzGS7T8BSbPeyR4	Set Me Free	8/13/2015	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.604	0.957	5	-3.051	0	0.0755	0.0132	3.01E-05	0.137	0.808	150.085	196010
1NHmcD7dVRn3RAB98wcgIa	My Life Be Like(Grits)	L. Starz	54	2gPzKl4d42aeLbwjLMTEBK	Elemental	10/15/2018	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.636	0.905	9	-4.065	1	0.0652	0.0327	1.69E-05	0.176	0.705	99.059	185915
1oIdcFtf58sZbS7QyZQJ2P	Run Free	Deep Chills	60	37QAucQUcm3aCvRLxjtwKj	Run Free	8/18/2017	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.727	0.69	7	-4.559	1	0.0345	0.202	3.27E-06	0.414	0.699	100.002	170562
4scpF6J5uMBvoh6sFB7EL1	No Type	Rae Sremmurd	74	6eDx949ONWDCN0O22wFZf7	SremmLife	1/6/2015	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.891	0.486	6	-7.803	1	0.159	0.0158	3.78E-06	0.0925	0.239	125.01	200080
0tZkVZ9DeAa0MNK2gY5NtV	Baby I'm Yours - feat. Irfane	Breakbot	71	6C9yWt9DLFJixQjOZIkaAT	By Your Side	9/17/2012	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.829	0.792	2	-3.755	0	0.0668	0.726	5.83E-06	0.122	0.758	118.05	215507
3P3pw6C19j31Rnzgo3JG7o	Perfect Strangers	Jonas Blue	76	2xZSrcBmvMw9Y8hac6xU7L	Blue	11/9/2018	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.73	0.861	1	-4.1	1	0.0451	0.39	0	0.213	0.704	117.965	196613
1louJpMmzEicAn7lzDalPW	No Promises (feat. Demi Lovato)	Cheat Codes	73	6301sWkK7hVwcrhcEwKPcH	No Promises (feat. Demi Lovato)	3/31/2017	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.741	0.667	10	-5.445	1	0.134	0.0575	0	0.106	0.595	112.956	223504
6h5PAsRni4IRlxWr6uDPTP	More Than You Know	Axwell /\ Ingrosso	80	6Ei5WWek37m1x9AjpSXTcJ	More Than You Know	7/28/2017	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.646	0.741	5	-4.973	0	0.034	0.0275	0	0.312	0.571	123.077	203000
3NuK5xMlSlB6K2Qp16zf3h	Solo (feat. Demi Lovato)	Clean Bandit	73	1MvF4ulZKH7SaDQs9rE5nc	What Is Love? (Deluxe Edition)	11/30/2018	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.74	0.622	11	-4.608	0	0.0446	0.0357	4.85E-05	0.356	0.556	104.966	222707
1A8j067qyiNwQnZT0bzUpZ	This Girl (Kungs Vs. Cookin' On 3 Burners)	Kungs	78	66KCBRiOFSs9bki2A15WlB	Layers	11/4/2016	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.792	0.717	0	-4.759	0	0.0393	0.0927	3.59E-05	0.226	0.466	121.985	195547
6Skaff5sYdMaqq7p3Cx2Zm	Rattle - Original Mix	Bingo Players	41	2f9sucvfiuMmUIsxnESaog	Rattle	7/3/2005	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.744	0.957	7	-4.8	1	0.0519	0.00152	0.884	0.352	0.529	127.991	287184
3DXncPQOG4VBw3QHh3S817	"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)"	DJ Khaled	76	4JBZ0QHveEpESepanNBG8A	Grateful	6/22/2017	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.609	0.668	7	-4.284	1	0.0367	0.0552	0	0.167	0.811	80.924	288600
1SN1vSPsr4V4tIUTR3s8YW	Fast Car	Jonas Blue	74	2xZSrcBmvMw9Y8hac6xU7L	Blue	11/9/2018	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.672	0.578	9	-6.621	1	0.0569	0.469	0	0.312	0.548	113.945	212424
0afhq8XCExXpqazXczTSve	Galway Girl	Ed Sheeran	80	3T4tUhGYeRNVUGevb0wThu	÷ (Deluxe)	3/3/2017	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.624	0.876	9	-3.374	1	0.1	0.0735	0	0.327	0.781	99.943	170827
39cmB3ZoTOLwOTq7tMNqKa	Hear Me Now	Alok	75	6fpsA5aYbVNLe6y3P49o2o	Hear Me Now	7/8/2005	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.778	0.463	11	-7.603	1	0.0389	0.546	0.00289	0.0731	0.496	121.999	194840
1wgqttlPacpvmX5DKVboOa	Paper Planes	M.I.A.	71	23vvbZr2ZDlJNZftFAkCqO	Kala	8/20/2007	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.447	0.848	2	-6.175	1	0.222	0.033	7.45E-05	0.65	0.485	172.247	205200
67YkHJvLYOR1mKdpQSTsUr	Never Be Alone	TheFatRat	55	143O7KuRDYlHSTzjKtKvHD	Never Be Alone	1/29/2015	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.721	0.626	1	-5.76	1	0.0314	0.216	0.00614	0.114	0.261	132.01	260000
4coVboSNkToRTBRqxXk4vr	Limitless	Elektronomia	53	1tsFu7U1RLBYKpdda0PUyf	Limitless	3/14/2017	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.678	0.875	0	-1.962	0	0.0468	0.237	0.385	0.375	0.322	127.992	244692
1e8g8Zypak1hTK8l12olYd	Revolution	Diplo	58	1LfYvibIWM1oqBIzO7XY3c	Revolution	10/8/2013	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.634	0.724	5	-5.842	0	0.0546	0.00499	1.93E-04	0.0732	0.309	148.024	263716
7zsXy7vlHdItvUSH8EwQss	Cold Water	Major Lazer	69	3Kmo85mapQ2wTaCAHBkKsK	Cold Water	7/22/2016	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.608	0.798	6	-5.092	0	0.0432	0.0736	0	0.156	0.501	92.943	185360
7boPPE857KEqCIHNwFkDop	Audio	Sia	16	3wX49A4zAxAhQJ0uN5FLsl	Audio	5/10/2018	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.365	0.692	3	-4.586	0	0.0671	0.192	1.51E-06	0.0862	0.372	89.998	203400
1Sl3njkhhz8nrSPZroDQ82	Complicated (feat. Kiiara)	Dimitri Vegas & Like Mike	66	6SgTiW8a5BHFXbR03BteCd	Complicated (feat. Kiiara)	7/28/2017	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.678	0.819	8	-3.306	1	0.0313	0.191	0	0.159	0.499	90.004	184248
4B2kkxg3wKSTZw5JPaUtzQ	On & On	Cartoon	71	0Lt1PzvVZoslDNI2Jsq6pW	On & On	7/9/2015	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.458	0.696	11	-4.742	1	0.0402	0.285	0	0.123	0.418	174.141	207069
5NmENli4oodYuWrI0vSGK4	Why We Lose	Cartoon	65	3RNJagqH7R68xyYoj2YwFR	Why We Lose	6/11/2015	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.424	0.921	4	-3.174	0	0.0427	0.00118	0.00817	0.328	0.0973	174.986	197486
6ce17pZwsMcYNab5IaC5MQ	I'd Love To Change The World - Matstubs Remix	Jetta	66	6Rrkbe2xgFPfCF2frnzUg3	I'd Love To Change The World (Matstubs Remix)	12/18/2015	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.478	0.796	4	-5.225	0	0.126	0.0749	0.0105	0.0633	0.204	139.941	189973
2rizacJSyD9S1IQUxUxnsK	All We Know	The Chainsmokers	70	0xmaV6EtJ4M3ebZUPRnhyb	All We Know	9/29/2016	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.662	0.586	0	-8.821	1	0.0307	0.097	0.00272	0.115	0.296	90	194080
3aLWuWKHaTV4Ok7LKvXRYn	Let Me Hold You (Turn Me On)	Cheat Codes	66	2APVXYBFX7sOVQ8HLO6kG9	Let Me Hold You (Turn Me On)	4/13/2016	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.681	0.774	1	-3.167	0	0.0787	0.0992	0	0.35	0.267	102.924	162425
2P4OICZRVAQcYAV2JReRfj	Waiting For Love	Avicii	78	7dqftJ3kas6D0VAdmt3k3V	Stories	10/2/2015	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.579	0.736	6	-3.863	0	0.0527	0.31	0	0.198	0.613	127.999	230613
5dyDkXi1bnQKSyIdO0JXp8	Hundred Miles	Yall	64	6PEYvIrLYHJ8BvpE5uUChz	Hundred Miles	10/16/2015	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.479	0.714	7	-3.776	0	0.109	0.025	0.0153	0.206	0.49	98.23	172413
0OlnLZY4cmQzT6ZGttvWBM	So Far Away (feat. Jamie Scott & Romy Dya)	Martin Garrix	72	3jMnO9ehAlTTCxNeVMu1zY	So Far Away (feat. Jamie Scott & Romy Dya)	12/1/2017	Electropop - Pop	5TiiHps0hNCyQ6ijVkNZQs	pop	electropop	0.526	0.52	6	-7.985	0	0.0569	0.435	0	0.197	0.13	149.119	183637
1CkvWZme3pRgbzaxZnTl5X	Rolling in the Deep	Adele	75	1azUkThwd2HfUDdeNeT147	21	1/19/2011	Electropop - Pop	5TiiHps0hNCyQ6ijVkNZQs	pop	electropop	0.729	0.756	8	-5.119	1	0.0294	0.131	0	0.0527	0.522	104.945	228293
3nc420PXjTdBV5TN0gCFkS	Ocean (feat. Khalid)	Martin Garrix	76	1XQ6XbZ6ZM1V5iEtWlYDeH	Ocean (feat. Khalid)	6/15/2018	Electropop - Pop	5TiiHps0hNCyQ6ijVkNZQs	pop	electropop	0.506	0.693	0	-7.265	0	0.0412	0.584	9.58E-05	0.0891	0.221	139.912	216420
2dBA6iMhxf29tkaHjiQzuq	The Spark	Afrojack	1	7eIdlHTVcGUhf6WGGffQES	Forget The World (Deluxe)	1/1/2014	Electropop - Pop	5TiiHps0hNCyQ6ijVkNZQs	pop	electropop	0.651	0.898	11	-4.942	1	0.0391	0.152	0	0.11	0.599	126.05	240893
3YJlTDtUXu1sGh8lunblkG	Only Girl (In The World)	Rihanna	8	5R02Ascj55hnaOZgQIzVXD	Only Girl (In The World)	9/10/2010	Electropop - Pop	5TiiHps0hNCyQ6ijVkNZQs	pop	electropop	0.768	0.738	11	-3.017	0	0.0406	0.0524	3.01E-05	0.0561	0.685	125.928	235853
1zi7xx7UVEFkmKfv06H8x0	One Dance	Drake	83	40GMAhriYJRO1rsY4YdrZb	Views	5/6/2016	Electropop - Pop	5TiiHps0hNCyQ6ijVkNZQs	pop	electropop	0.792	0.625	1	-5.609	1	0.0536	0.00776	0.00188	0.329	0.37	103.967	173987
41Fflg7qHiVOD6dEPvsCzO	Worth It	Fifth Harmony	74	0zAsh6hObeNmFgFPrUiFcP	Reflection (Deluxe)	1/30/2015	Electropop - Pop	5TiiHps0hNCyQ6ijVkNZQs	pop	electropop	0.884	0.765	8	-3.865	1	0.0882	0.063	7.04E-06	0.118	0.594	99.987	224573
1NhPKVLsHhFUHIOZ32QnS2	Secrets	OneRepublic	76	2pLAOZiilrhOrTQNqrF8qr	Waking Up	1/1/2009	Electropop - Pop	5TiiHps0hNCyQ6ijVkNZQs	pop	electropop	0.516	0.764	2	-6.223	1	0.0366	0.0717	0	0.115	0.376	148.021	224693
6YwLgicpvVuMt1eE2OldwQ	Five More Hours - Deorro x Chris Brown	Deorro	70	1j4y4oErsQ2dIiZXClg1Zc	Five More Hours (Deorro x Chris Brown)	3/3/2015	Electropop - Pop	5TiiHps0hNCyQ6ijVkNZQs	pop	electropop	0.699	0.883	5	-3.226	0	0.219	0.0288	0	0.817	0.499	127.961	211975
6UW9S0skvWZ9PUvLti7aZP	Somebody Else	Zonoma	54	4Nrw8ETybU3f1SFV2aEhfB	Somebody Else	1/13/2017	Electropop - Pop	5TiiHps0hNCyQ6ijVkNZQs	pop	electropop	0.694	0.518	0	-7.289	0	0.0345	0.00913	1.60E-04	0.427	0.184	106.964	200590
